wpm_mean,wpm_std,wpm_trend,delete_ratio_mean,delete_ratio_max,idle_mean,idle_max,idle_count,error_count,error_repeat_flag,time_on_line_sec,cursor_moves,attempt_count,same_error_count,run_count,hint_clicked,question_asked,cartoon_activated,understood_after_help,confusion_type_id,confused,timestamp,session_id,split
42.72515,88.851746,-1.1636902,0.43333334,0.5,2.0428312,6.500558,4.0,4.0,1.0,25.867271,0.0,3.0,3.0,98.0,1.0,1.0,1.0,1.0,24.0,1,1716720780.2899342,synthetic_008,train
37.570187,83.909035,-4.2491283,0.55,1.0,2.033403,6.500558,5.0,4.0,1.0,28.375261,0.0,3.0,3.0,112.0,1.0,1.0,1.0,1.0,24.0,1,1716720785.2899342,synthetic_008,train
35.703354,85.24371,-9.524418,0.4888889,0.6666667,2.2842305,6.500558,5.0,4.0,1.0,26.477673,0.0,2.0,2.0,91.0,1.0,1.0,1.0,1.0,11.0,1,1716720790.2899342,synthetic_008,train
4.2742567,9.141285,0.9284459,0.5,0.6,2.8396628,6.500558,5.0,4.0,0.0,21.89607,0.0,2.0,2.0,70.0,1.0,1.0,0.0,0.0,11.0,1,1716720795.2899342,synthetic_008,train
9.713684,18.682447,1.9768728,0.33333334,0.6,2.5949337,6.500558,6.0,4.0,1.0,29.828514,0.0,3.0,3.0,98.0,1.0,1.0,0.0,0.0,24.0,1,1716720800.2899342,synthetic_008,train
10.318891,19.301937,1.4314239,0.37777779,0.6,1.9479531,4.386908,4.0,4.0,1.0,25.124632,0.0,3.0,3.0,91.0,1.0,1.0,0.0,0.0,24.0,1,1716720805.2899342,synthetic_008,train
12.775766,21.369143,0.98650616,0.45,0.75,2.203427,4.7570295,6.0,4.0,1.0,26.808834,0.0,3.0,3.0,98.0,1.0,1.0,0.0,0.0,24.0,1,1716720810.2899342,synthetic_008,train
14.526076,21.544191,-0.6697308,0.31111112,0.4,2.2150404,4.7570295,6.0,3.0,0.0,28.393225,0.0,3.0,3.0,91.0,1.0,1.0,0.0,0.0,24.0,1,1716720815.2899342,synthetic_008,train
12.329195,20.35752,-1.1692995,0.28333333,0.6,2.1332924,4.7570295,5.0,3.0,0.0,26.861555,0.0,3.0,3.0,98.0,1.0,1.0,0.0,0.0,24.0,1,1716720820.2899342,synthetic_008,train
12.282896,20.37866,-1.7007567,0.28333333,0.4,2.1748695,4.7570295,5.0,3.0,0.0,26.061264,0.0,3.0,3.0,98.0,1.0,1.0,0.0,0.0,24.0,0,1716720825.2899342,synthetic_008,train
7.3804326,14.121687,-0.8861057,0.26666668,0.6,2.487972,4.8519626,5.0,2.0,0.0,27.044636,0.0,1.0,1.0,77.0,1.0,1.0,0.0,0.0,24.0,0,1716720830.2899342,synthetic_008,train
6.971183,13.538928,-1.4554987,0.36666667,0.5,2.78601,4.859415,6.0,3.0,0.0,28.67509,0.0,1.0,1.0,84.0,1.0,1.0,1.0,1.0,18.0,0,1716720835.2899342,synthetic_008,train
3.6282105,3.117897,-0.45609948,0.2,0.4,2.7871964,4.859415,5.0,3.0,0.0,27.328348,0.0,1.0,1.0,77.0,1.0,1.0,1.0,1.0,18.0,0,1716720840.2899342,synthetic_008,train
4.2399564,6.3879356,0.3412958,0.46666667,0.6,2.074295,4.859415,4.0,3.0,1.0,27.435287,1.0,3.0,3.0,105.0,1.0,1.0,1.0,1.0,26.0,0,1716720845.2899342,synthetic_008,train
32.300156,77.218506,5.250527,0.32,0.6,1.4775167,4.859415,4.0,3.0,1.0,22.21433,2.0,3.0,3.0,153.0,1.0,1.0,1.0,1.0,0.0,0,1716720850.2899342,synthetic_008,train
36.57361,71.45872,2.9898,0.26666668,0.8,1.191203,4.859415,3.0,3.0,1.0,22.10096,2.0,3.0,3.0,194.0,1.0,1.0,1.0,1.0,0.0,0,1716720855.2899342,synthetic_008,train
36.478485,71.50755,2.3624325,0.43333334,1.0,1.2228,5.6734853,3.0,3.0,1.0,22.789787,2.0,3.0,3.0,195.0,0.0,1.0,1.0,1.0,0.0,0,1716720860.2899342,synthetic_008,train
36.383507,71.55616,1.0899029,0.46666667,1.0,1.042022,5.6734853,2.0,4.0,1.0,19.95435,2.0,3.0,3.0,197.0,0.0,1.0,1.0,1.0,0.0,0,1716720865.2899342,synthetic_008,train
34.95991,70.54974,-0.40331537,0.41666666,0.8,1.1233938,5.6734853,3.0,4.0,1.0,22.297012,3.0,3.0,3.0,207.0,0.0,1.0,1.0,1.0,0.0,0,1716720870.2899342,synthetic_008,train
43.20378,78.26591,-3.9364603,0.28,1.0,1.2029355,5.6734853,3.0,4.0,0.0,18.780907,2.0,3.0,3.0,165.0,0.0,1.0,1.0,1.0,0.0,0,1716720875.2899342,synthetic_008,train
23.2481,36.690872,-6.379345,0.43333334,0.8,1.6670651,5.6734853,3.0,4.0,0.0,16.267086,1.0,3.0,3.0,96.0,0.0,1.0,1.0,1.0,0.0,0,1716720880.2899342,synthetic_008,train
0.5733982,1.1409189,0.32215926,0.5,1.0,4.080105,12.085999,4.0,4.0,0.0,13.078427,1.0,2.0,2.0,56.0,0.0,1.0,1.0,1.0,22.0,0,1716720885.2899342,synthetic_008,train
0.96243197,1.3566972,0.47058505,0.4,0.8,3.8991098,12.085999,4.0,4.0,0.0,14.941435,1.0,2.0,2.0,57.0,1.0,1.0,1.0,1.0,11.0,1,1716720890.2899342,synthetic_008,train
1.1228373,1.4116026,0.1754769,0.7,1.0,4.9991097,12.085999,5.0,3.0,0.0,21.480225,1.0,2.0,2.0,50.0,1.0,1.0,1.0,1.0,11.0,1,1716720895.2899342,synthetic_008,train
0.7432242,1.1874264,-0.47090057,0.6,0.6,5.783388,12.085999,5.0,4.0,0.0,16.830944,0.0,2.0,2.0,44.0,1.0,0.0,1.0,1.0,22.0,1,1716720900.2899342,synthetic_008,train
0.61935353,1.1045582,-0.37526092,0.8,1.0,5.15434,12.085999,5.0,4.0,0.0,18.840042,0.0,2.0,2.0,53.0,1.0,0.0,1.0,1.0,22.0,1,1716720905.2899342,synthetic_008,train
0.61935353,1.1045582,-0.37526092,0.8,1.0,5.15434,12.085999,5.0,4.0,0.0,18.840042,0.0,2.0,2.0,53.0,1.0,0.0,1.0,1.0,22.0,1,1716720910.2899342,synthetic_008,train
0.3890338,1.0292866,-0.29177535,0.9,1.0,4.46841,9.873184,5.0,4.0,0.0,26.872349,0.0,2.0,2.0,65.0,1.0,0.0,0.0,0.0,10.0,1,1716720915.2899342,synthetic_008,train
4.937989,13.154383,3.2429602,0.6666667,1.0,4.127478,9.873184,5.0,4.0,1.0,28.631681,0.0,3.0,3.0,76.0,1.0,0.0,0.0,0.0,10.0,1,1716720920.2899342,synthetic_008,train
5.240286,13.052083,2.5039215,0.5,1.0,4.1992126,9.873184,5.0,4.0,1.0,29.223879,0.0,3.0,3.0,77.0,1.0,0.0,0.0,0.0,10.0,1,1716720925.2899342,synthetic_008,train
5.9586053,12.879475,0.84967923,0.46666667,0.6,3.6159236,9.873184,3.0,3.0,1.0,26.918291,0.0,3.0,3.0,79.0,0.0,1.0,0.0,0.0,15.0,1,1716720930.2899342,synthetic_008,train
6.383869,12.014491,0.1589473,0.5,0.6,3.0836449,9.873184,3.0,3.0,1.0,20.963264,0.0,3.0,3.0,100.0,1.0,1.0,0.0,0.0,15.0,1,1716720935.2899342,synthetic_008,train
6.383869,12.014491,0.1589473,0.5,0.6,3.0836449,9.873184,3.0,3.0,1.0,20.963264,0.0,3.0,3.0,100.0,1.0,1.0,0.0,0.0,15.0,1,1716720940.2899342,synthetic_008,train
7.2175326,12.445316,-1.3028077,0.35,0.5,3.2356079,10.722851,3.0,3.0,0.0,23.293468,0.0,3.0,3.0,90.0,1.0,1.0,0.0,0.0,15.0,1,1716720945.2899342,synthetic_008,train
3.4864554,5.4809732,0.30366707,0.3,0.6,3.4869423,10.722851,3.0,3.0,0.0,22.93352,0.0,3.0,3.0,80.0,1.0,1.0,0.0,0.0,15.0,1,1716720950.2899342,synthetic_008,train
4.568281,5.451537,0.5999995,0.3,0.6,3.0013824,10.722851,3.0,4.0,1.0,27.925617,0.0,3.0,3.0,100.0,1.0,1.0,0.0,0.0,15.0,1,1716720955.2899342,synthetic_008,train
4.7352724,5.5168257,0.25993448,0.3,0.4,2.9046407,10.722851,3.0,4.0,1.0,26.422235,0.0,3.0,3.0,100.0,1.0,1.0,0.0,0.0,10.0,1,1716720960.2899342,synthetic_008,train
3.4003427,3.7861528,-0.2985217,0.3,0.6,3.1829288,10.722851,4.0,4.0,1.0,21.106438,0.0,3.0,3.0,100.0,1.0,1.0,0.0,0.0,10.0,1,1716720965.2899342,synthetic_008,train
3.0743694,3.5619614,-0.31909746,0.36666667,0.6,3.1110914,10.722851,5.0,4.0,1.0,26.610247,0.0,3.0,3.0,120.0,1.0,1.0,0.0,0.0,10.0,1,1716720970.2899342,synthetic_008,train
8.787461,12.81753,1.6051611,0.33333334,0.6,2.096656,4.9225435,5.0,4.0,1.0,26.527296,0.0,3.0,3.0,150.0,1.0,1.0,1.0,1.0,15.0,1,1716720975.2899342,synthetic_008,train
8.185966,12.270432,0.6531487,0.5,1.0,1.9159468,4.254489,5.0,4.0,1.0,28.703777,0.0,3.0,3.0,170.0,1.0,1.0,1.0,1.0,15.0,1,1716720980.2899342,synthetic_008,train
11.770505,19.292305,1.6351025,0.35,0.6,1.8619701,4.254489,5.0,4.0,1.0,28.1735,0.0,4.0,4.0,161.0,1.0,1.0,1.0,1.0,15.0,1,1716720985.2899342,synthetic_008,train
17.508224,31.254988,2.387415,0.425,0.6,1.9507042,5.191432,6.0,4.0,1.0,28.907482,0.0,4.0,4.0,174.0,1.0,1.0,1.0,1.0,15.0,1,1716720990.2899342,synthetic_008,train
19.654617,32.77479,1.4535397,0.4,0.4,1.9076829,5.191432,5.0,4.0,1.0,24.461565,0.0,4.0,4.0,155.0,1.0,1.0,1.0,1.0,15.0,1,1716720995.2899342,synthetic_008,train
17.610771,31.233006,-0.97158486,0.475,0.8,1.736015,5.191432,5.0,4.0,1.0,21.281317,1.0,4.0,4.0,179.0,1.0,1.0,1.0,1.0,7.0,1,1716721000.2899342,synthetic_008,train
13.733945,32.57031,-1.4869413,0.53333336,0.6,1.9702344,5.191432,5.0,4.0,1.0,18.884954,1.0,4.0,4.0,161.0,1.0,1.0,1.0,1.0,7.0,1,1716721005.2899342,synthetic_008,train
15.350873,34.800373,-3.957363,0.44444445,0.8,2.084857,5.191432,5.0,4.0,0.0,14.49678,1.0,4.0,4.0,142.0,1.0,1.0,1.0,1.0,9.0,1,1716721010.2899342,synthetic_008,train
11.449735,30.686573,-1.9192777,0.56666666,0.6,2.1657395,5.191432,6.0,4.0,0.0,16.154306,1.0,4.0,4.0,154.0,1.0,1.0,1.0,0.0,12.0,1,1716721015.2899342,synthetic_008,train
4.0152254,8.572199,1.0204567,0.46666667,0.8,2.2623148,4.5034194,5.0,4.0,0.0,18.7451,2.0,4.0,4.0,132.0,1.0,1.0,1.0,0.0,22.0,1,1716721020.2899342,synthetic_008,train
4.3802457,8.892249,1.1075815,0.4,0.6,2.2721334,4.5034194,5.0,4.0,0.0,17.662273,2.0,4.0,4.0,121.0,1.0,1.0,1.0,0.0,22.0,1,1716721025.2899342,synthetic_008,train
5.245708,10.195346,1.1117438,0.3,0.6,3.5378573,9.710212,5.0,4.0,0.0,17.849579,1.0,2.0,2.0,88.0,1.0,1.0,1.0,0.0,22.0,1,1716721030.2899342,synthetic_008,train
6.55017,11.689538,0.955341,0.2,0.4,3.903667,9.710212,4.0,4.0,0.0,13.219051,1.0,2.0,2.0,66.0,1.0,1.0,1.0,0.0,22.0,1,1716721035.2899342,synthetic_008,train
5.2857914,11.068012,-0.95705104,0.45,0.5,4.4939504,11.550103,4.0,4.0,0.0,16.075457,1.0,2.0,2.0,77.0,1.0,0.0,1.0,0.0,22.0,1,1716721040.2899342,synthetic_008,train
2.6929975,2.2170138,0.2195322,0.1,0.2,4.878619,11.550103,3.0,4.0,0.0,26.67129,0.0,2.0,2.0,66.0,1.0,0.0,0.0,0.0,4.0,1,1716721045.2899342,synthetic_008,train
2.6376348,2.768338,0.42512637,0.35,0.5,4.2412543,11.550103,3.0,4.0,0.0,19.97857,0.0,2.0,2.0,77.0,0.0,0.0,0.0,0.0,4.0,1,1716721050.2899342,synthetic_008,train
2.2380092,2.5598254,-0.025399731,0.35,0.5,4.1240277,11.550103,4.0,4.0,0.0,27.406036,0.0,2.0,2.0,99.0,0.0,1.0,0.0,0.0,21.0,1,1716721055.2899342,synthetic_008,train
3.1049006,2.969205,0.30752283,0.3,0.4,3.1712675,11.550103,3.0,2.0,1.0,20.162573,0.0,3.0,3.0,110.0,0.0,1.0,0.0,0.0,21.0,1,1716721060.2899342,synthetic_008,train
24.783268,79.290405,8.775992,0.28333333,0.4,2.645152,11.550103,3.0,4.0,1.0,25.482025,0.0,4.0,4.0,154.0,0.0,1.0,0.0,0.0,18.0,1,1716721065.2899342,synthetic_008,train
24.937057,79.24288,5.8417315,0.28333333,0.4,2.219566,7.148643,3.0,4.0,1.0,24.737022,1.0,4.0,4.0,154.0,0.0,1.0,0.0,0.0,1.0,1,1716721070.2899342,synthetic_008,train
26.851978,82.16152,5.1152124,0.31111112,0.4,2.0802052,7.148643,2.0,4.0,1.0,19.468143,1.0,4.0,4.0,143.0,0.0,1.0,0.0,0.0,1.0,1,1716721075.2899342,synthetic_008,train
28.28001,76.417435,1.4373337,0.33333334,0.4,2.1596203,7.148643,3.0,4.0,1.0,13.464353,1.0,4.0,4.0,165.0,0.0,1.0,0.0,0.0,26.0,1,1716721080.2899342,synthetic_008,train
28.1681,76.46039,-1.5387111,0.4,0.6,1.9747239,5.139493,2.0,4.0,0.0,16.110285,1.0,4.0,4.0,165.0,0.0,1.0,0.0,0.0,26.0,1,1716721085.2899342,synthetic_008,train
27.619062,76.64464,-4.110592,0.46666667,0.8,1.9752257,5.139493,3.0,4.0,1.0,16.899954,2.0,4.0,4.0,165.0,0.0,1.0,0.0,0.0,26.0,1,1716721090.2899342,synthetic_008,train
8.942655,16.279829,-0.5803996,0.6666667,1.0,2.209903,5.139493,3.0,3.0,0.0,16.813272,1.0,2.0,2.0,121.0,0.0,1.0,0.0,0.0,26.0,1,1716721095.2899342,synthetic_008,train
8.652472,16.420425,-2.165802,0.73333335,1.0,2.6609607,7.734926,3.0,3.0,0.0,17.798979,1.0,2.0,2.0,121.0,1.0,1.0,0.0,0.0,26.0,1,1716721100.2899342,synthetic_008,train
11.414362,20.168306,-0.28269082,0.6333333,0.8,2.6477304,7.734926,4.0,3.0,0.0,13.316636,1.0,2.0,2.0,132.0,1.0,1.0,0.0,0.0,25.0,1,1716721105.2899342,synthetic_008,train
6.254953,15.844239,1.8125182,0.6,0.8,3.0477421,7.734926,4.0,3.0,0.0,23.000511,1.0,2.0,2.0,110.0,1.0,1.0,0.0,0.0,25.0,1,1716721110.2899342,synthetic_008,train
6.9499474,16.642895,0.92847437,0.525,0.8,2.981087,7.734926,4.0,3.0,0.0,23.758505,0.0,2.0,2.0,99.0,1.0,1.0,1.0,1.0,25.0,1,1716721115.2899342,synthetic_008,train
7.2012296,16.608248,-0.3545463,0.55,0.6,3.5324397,7.734926,4.0,3.0,0.0,24.057032,0.0,2.0,2.0,99.0,1.0,1.0,1.0,1.0,25.0,1,1716721120.2899342,synthetic_008,train
7.0732865,14.860883,-0.24461003,0.33333334,0.6,3.2298992,7.734926,4.0,3.0,0.0,27.793966,0.0,2.0,2.0,121.0,1.0,1.0,1.0,1.0,15.0,1,1716721125.2899342,synthetic_008,train
8.17909,15.295994,-1.5234545,0.3,0.4,2.7907872,7.331036,4.0,3.0,0.0,24.34013,0.0,2.0,2.0,110.0,1.0,1.0,1.0,1.0,15.0,1,1716721130.2899342,synthetic_008,train
4.0206904,4.063096,0.04014913,0.38333333,0.75,2.3021352,7.331036,4.0,4.0,0.0,27.521547,0.0,2.0,2.0,154.0,1.0,1.0,1.0,1.0,15.0,0,1716721135.2899342,synthetic_008,train
4.26573,4.0670547,0.09932804,0.36666667,0.5,2.107082,7.331036,3.0,4.0,0.0,28.492765,0.0,2.0,2.0,154.0,1.0,1.0,1.0,1.0,15.0,0,1716721140.2899342,synthetic_008,train
4.593863,4.0356326,-0.039906487,0.31111112,0.4,2.1917512,7.331036,3.0,4.0,0.0,21.16173,0.0,2.0,2.0,143.0,1.0,1.0,1.0,1.0,15.0,0,1716721145.2899342,synthetic_008,train
4.5606833,4.084518,-0.3515732,0.2,0.6,2.4512138,10.198139,3.0,4.0,0.0,27.345133,0.0,2.0,2.0,132.0,1.0,1.0,0.0,0.0,15.0,0,1716721150.2899342,synthetic_008,train
4.1733117,4.391102,-0.33613938,0.3,0.4,2.567763,10.198139,3.0,4.0,0.0,22.666143,0.0,2.0,2.0,110.0,1.0,1.0,0.0,0.0,6.0,0,1716721155.2899342,synthetic_008,train
6.5192,8.968262,0.6241938,0.31111112,0.4,2.4198148,10.198139,3.0,4.0,0.0,27.520254,0.0,2.0,2.0,143.0,1.0,1.0,0.0,0.0,6.0,1,1716721160.2899342,synthetic_008,train
9.366772,10.532788,0.82826704,0.13333334,0.4,2.7043347,10.198139,3.0,4.0,1.0,27.569345,0.0,2.0,2.0,121.0,1.0,1.0,0.0,0.0,22.0,1,1716721165.2899342,synthetic_008,train
8.98179,10.828203,-0.08227103,0.2,0.4,2.6557019,10.198139,3.0,4.0,1.0,19.014582,0.0,2.0,2.0,121.0,1.0,1.0,1.0,1.0,22.0,1,1716721170.2899342,synthetic_008,train
7.834928,10.292423,-0.5086682,0.31111112,0.4,2.7360282,10.198139,4.0,4.0,1.0,25.370228,0.0,2.0,2.0,143.0,1.0,1.0,1.0,1.0,19.0,1,1716721175.2899342,synthetic_008,train
7.744414,10.360804,-1.0230488,0.42222223,0.6666667,2.3198907,6.625626,4.0,4.0,1.0,23.532955,0.0,2.0,2.0,143.0,1.0,1.0,1.0,1.0,19.0,1,1716721180.2899342,synthetic_008,train
7.362914,10.056165,-0.971039,0.36666667,0.5,2.5108197,6.625626,5.0,4.0,1.0,28.52585,0.0,2.0,2.0,154.0,1.0,1.0,1.0,1.0,19.0,1,1716721185.2899342,synthetic_008,train
5.0981426,7.758118,-1.2033912,0.6,1.0,2.774377,4.992896,5.0,4.0,0.0,28.452625,0.0,2.0,2.0,121.0,1.0,1.0,1.0,1.0,19.0,1,1716721190.2899342,synthetic_008,train
8.426844,16.407059,2.0120533,0.4,0.6,2.332515,4.992896,4.0,4.0,0.0,28.2748,0.0,2.0,2.0,149.0,1.0,1.0,1.0,1.0,10.0,1,1716721195.2899342,synthetic_008,train
8.299379,16.427029,1.2405533,0.44444445,0.6,2.2378778,4.992896,4.0,4.0,0.0,25.163626,0.0,2.0,2.0,151.0,1.0,1.0,0.0,0.0,4.0,1,1716721200.2899342,synthetic_008,train
8.870253,17.009823,0.6690961,0.33333334,0.6,2.5175989,7.474422,4.0,4.0,1.0,25.422834,0.0,2.0,2.0,141.0,1.0,1.0,0.0,0.0,8.0,1,1716721205.2899342,synthetic_008,train
31.509974,82.274734,9.626095,0.26666668,0.6,2.2465317,7.474422,4.0,4.0,1.0,24.212017,0.0,2.0,2.0,154.0,1.0,1.0,0.0,0.0,8.0,1,1716721210.2899342,synthetic_008,train
33.93552,85.44631,10.928369,0.26666668,0.6,2.017668,7.474422,3.0,4.0,1.0,20.053896,0.0,2.0,2.0,143.0,1.0,1.0,0.0,0.0,8.0,0,1716721215.2899342,synthetic_008,train
54.062073,88.90497,5.2269983,0.2,0.4,1.4621944,8.155533,3.0,4.0,1.0,28.822447,0.0,2.0,2.0,252.0,0.0,1.0,0.0,0.0,0.0,0,1716721220.2899342,synthetic_008,train
56.36569,87.13718,-0.22798634,0.16,0.4,1.3605597,8.155533,3.0,4.0,0.0,29.679901,0.0,2.0,2.0,264.0,0.0,1.0,0.0,0.0,0.0,0,1716721225.2899342,synthetic_008,train
54.18907,79.28658,-2.0460336,0.21666667,0.5,1.2039343,8.155533,3.0,4.0,0.0,25.031805,0.0,2.0,2.0,334.0,0.0,1.0,0.0,0.0,0.0,1,1716721230.2899342,synthetic_008,train
51.23275,77.23385,-2.92742,0.21666667,0.5,0.9811484,8.155533,2.0,4.0,0.0,24.687553,0.0,2.0,2.0,365.0,0.0,1.0,1.0,1.0,0.0,1,1716721235.2899342,synthetic_008,train
40.77804,61.210464,-2.1493478,0.29166666,0.75,1.0481784,8.155533,2.0,4.0,0.0,22.24164,0.0,2.0,2.0,371.0,0.0,1.0,1.0,1.0,0.0,1,1716721240.2899342,synthetic_008,train
39.01218,59.147243,-1.877427,0.3,0.6,1.1204697,8.155533,3.0,4.0,0.0,27.699497,0.0,2.0,2.0,416.0,0.0,1.0,1.0,1.0,0.0,1,1716721245.2899342,synthetic_008,train
22.74636,30.100744,-0.63285345,0.30666667,0.6,1.2785947,4.8866253,3.0,4.0,0.0,28.525452,0.0,2.0,2.0,311.0,0.0,1.0,1.0,1.0,0.0,1,1716721250.2899342,synthetic_008,train
17.525553,25.916075,-1.5571525,0.3625,0.6,1.56996,4.8866253,3.0,4.0,1.0,29.45279,0.0,2.0,2.0,272.0,1.0,1.0,1.0,1.0,0.0,1,1716721255.2899342,synthetic_008,train
6.54783,15.978445,-0.5020534,0.65,1.0,1.8595246,4.8866253,4.0,4.0,1.0,23.63947,1.0,3.0,3.0,238.0,1.0,1.0,1.0,1.0,2.0,1,1716721260.2899342,synthetic_008,train
6.2458696,16.10019,-0.45687315,0.53333336,0.6,2.0999868,4.8866253,5.0,3.0,1.0,19.617525,1.0,3.0,3.0,225.0,1.0,1.0,1.0,1.0,3.0,1,1716721265.2899342,synthetic_008,train
6.194425,15.555622,-0.9774101,0.6,1.0,1.7649164,4.8866253,4.0,4.0,1.0,13.135521,1.0,3.0,3.0,240.0,1.0,1.0,1.0,1.0,22.0,1,1716721270.2899342,synthetic_008,train
2.5603282,3.3724518,-0.08400289,0.5555556,0.6666667,1.7523696,4.2048354,3.0,4.0,1.0,10.002445,1.0,3.0,3.0,195.0,1.0,1.0,1.0,1.0,22.0,1,1716721275.2899342,synthetic_008,train
2.3408008,3.4438808,-0.15711974,0.6666667,1.0,2.0562057,8.154705,3.0,4.0,1.0,15.372216,1.0,3.0,3.0,195.0,1.0,1.0,0.0,0.0,22.0,1,1716721280.2899342,synthetic_008,train
1.690534,3.3216805,-0.043105133,0.8,1.0,2.5834582,8.154705,4.0,4.0,0.0,22.673225,1.0,3.0,3.0,165.0,1.0,1.0,0.0,0.0,22.0,1,1716721285.2899342,synthetic_008,train
2.3332548,3.4923387,-0.5880254,0.6,0.8,3.0193553,8.154705,4.0,4.0,0.0,29.012955,0.0,1.0,1.0,151.0,1.0,1.0,0.0,0.0,22.0,1,1716721290.2899342,synthetic_008,train
5.42131,7.379205,1.4297814,0.4,0.8,2.4238064,8.154705,3.0,4.0,0.0,26.872782,0.0,1.0,1.0,185.0,1.0,1.0,1.0,0.0,22.0,1,1716721295.2899342,synthetic_008,train
6.147746,7.552441,1.0651864,0.6,1.0,2.585754,8.154705,3.0,4.0,0.0,20.28859,0.0,1.0,1.0,172.0,1.0,0.0,1.0,0.0,22.0,1,1716721300.2899342,synthetic_008,train
7.9984555,11.090998,1.470734,0.4888889,0.8,2.717669,8.154705,4.0,4.0,0.0,27.174992,0.0,1.0,1.0,204.0,1.0,0.0,1.0,0.0,20.0,1,1716721305.2899342,synthetic_008,train
14.2032385,23.911348,1.7389928,0.375,0.6,2.0042975,7.5547547,4.0,4.0,0.0,26.518301,0.0,1.0,1.0,270.0,1.0,0.0,1.0,1.0,20.0,1,1716721310.2899342,synthetic_008,train
15.278112,23.418074,1.1544337,0.325,0.5,1.5807122,6.556321,3.0,4.0,1.0,26.014757,0.0,3.0,3.0,306.0,1.0,0.0,1.0,1.0,26.0,1,1716721315.2899342,synthetic_008,train
17.846716,24.74912,0.77312577,0.2,0.4,1.4489472,6.556321,2.0,4.0,1.0,22.120226,0.0,3.0,3.0,260.0,1.0,0.0,1.0,1.0,21.0,1,1716721320.2899342,synthetic_008,train
17.742397,27.826456,0.044059273,0.37777779,0.4,2.2879202,10.620839,3.0,3.0,1.0,28.241508,0.0,3.0,3.0,213.0,1.0,0.0,1.0,1.0,21.0,1,1716721325.2899342,synthetic_008,train
18.145685,26.64526,-1.3742175,0.28333333,0.4,2.4137695,10.620839,4.0,3.0,1.0,27.236452,0.0,3.0,3.0,232.0,1.0,0.0,1.0,1.0,21.0,1,1716721330.2899342,synthetic_008,train
14.796118,25.707018,-2.27004,0.33333334,0.4,2.0720353,10.620839,3.0,3.0,1.0,28.595877,0.0,3.0,3.0,253.0,1.0,0.0,1.0,1.0,26.0,1,1716721335.2899342,synthetic_008,train
7.3346424,11.650455,-0.90582937,0.37777779,0.4,2.2879043,10.620839,2.0,3.0,1.0,28.015429,0.0,3.0,3.0,226.0,1.0,0.0,1.0,0.0,26.0,1,1716721340.2899342,synthetic_008,train
4.652127,6.522744,-0.37930983,0.4,0.6,2.6227527,10.620839,2.0,3.0,0.0,15.6066885,0.0,3.0,3.0,175.0,1.0,0.0,0.0,0.0,22.0,1,1716721345.2899342,synthetic_008,train
7.7309985,15.100705,1.22426,0.4888889,0.6666667,2.5713482,10.620839,3.0,3.0,0.0,22.806686,0.0,3.0,3.0,229.0,1.0,0.0,0.0,0.0,4.0,1,1716721350.2899342,synthetic_008,train
8.375248,15.584452,1.20674,0.43333334,0.6,1.9005573,6.567595,2.0,3.0,0.0,20.868528,0.0,3.0,3.0,212.0,1.0,0.0,0.0,0.0,4.0,1,1716721355.2899342,synthetic_008,train
8.330806,16.643694,1.194027,0.44444445,0.6,2.335744,8.501974,3.0,3.0,1.0,27.545713,0.0,3.0,3.0,233.0,0.0,0.0,1.0,0.0,4.0,1,1716721360.2899342,synthetic_008,train
9.565422,17.124336,0.2924719,0.43333334,0.6,2.3758385,8.501974,3.0,4.0,1.0,25.688488,0.0,2.0,2.0,216.0,0.0,1.0,1.0,0.0,4.0,1,1716721365.2899342,synthetic_008,train
13.295027,20.273775,0.42745033,0.33333334,0.6,2.6143432,8.501974,4.0,4.0,1.0,22.19018,0.0,2.0,2.0,198.0,1.0,1.0,1.0,0.0,9.0,1,1716721370.2899342,synthetic_008,train
13.295027,20.273775,0.42745033,0.33333334,0.6,2.6143432,8.501974,4.0,4.0,1.0,22.19018,0.0,2.0,2.0,198.0,1.0,1.0,1.0,0.0,9.0,1,1716721375.2899342,synthetic_008,train
8.815892,15.158759,-0.45985898,0.53333336,1.0,2.99974,8.501974,5.0,4.0,1.0,24.495165,0.0,2.0,2.0,198.0,1.0,1.0,1.0,0.0,22.0,1,1716721380.2899342,synthetic_008,train
8.327103,14.552153,-0.57933295,0.36666667,0.5,3.0886967,8.501974,6.0,4.0,1.0,28.562387,0.0,2.0,2.0,216.0,1.0,1.0,1.0,0.0,22.0,1,1716721385.2899342,synthetic_008,train
8.715518,14.783959,0.4360195,0.26666668,0.4,2.7159097,7.4844995,5.0,4.0,0.0,28.67262,0.0,1.0,1.0,198.0,1.0,1.0,1.0,0.0,14.0,1,1716721390.2899342,synthetic_008,train
9.295545,14.5380535,-0.062313214,0.36666667,0.5,2.704565,7.4844995,5.0,4.0,0.0,26.93017,0.0,2.0,2.0,216.0,1.0,1.0,1.0,0.0,14.0,1,1716721395.2899342,synthetic_008,train
6.280696,10.1508255,0.53946525,0.36666667,0.5,2.6086872,7.4844995,4.0,4.0,1.0,23.819746,0.0,3.0,3.0,216.0,1.0,1.0,1.0,1.0,14.0,1,1716721400.2899342,synthetic_008,train
6.280696,10.1508255,0.53946525,0.36666667,0.5,2.6086872,7.4844995,4.0,4.0,1.0,23.819746,0.0,3.0,3.0,216.0,1.0,1.0,1.0,1.0,14.0,1,1716721405.2899342,synthetic_008,train
